t,prey,predator,dprey_dt,dpredator_dt,prey_pct_change,predator_pct_change
126.5,18.119986081518288,3.9709420701356657,0.3729303073243553,-0.4717484706269629,2.058115859728669,-11.880013918481712
126.6,18.158169824001998,3.924120669822804,0.39071999174982097,-0.4646877056216516,2.1517586603543926,-11.841830175997998
126.7,18.198125262328084,3.878002848580233,0.408364894110244,-0.45767703851278774,2.243994302839533,-11.801874737671913
126.8,18.239838147024955,3.8325835276494673,0.4258697501168911,-0.4507180260020378,2.334832944701066,-11.760161852975042
126.9,18.28329470041825,3.787857473877148,0.4432391804802709,-0.44381209738236715,2.424285052245706,-11.716705299581749
127.0,18.328481613151602,3.7438193033614007,0.4604776960227308,-0.4369605583622054,2.5123613932771987,-11.671518386848396
127.1,18.375386011439776,3.700463519058186,0.47758968946507774,-0.4301645998780058,2.5990729618836284,-11.624613988560224
127.2,18.423995469597823,3.65778449931401,0.49457944607725324,-0.42342529935293827,2.6844310013719808,-11.576004530402173
127.3,18.474297973204145,3.6157765297118765,0.5114511370321098,-0.4167436287694104,2.768446940576247,-11.52570202679585
127.4,18.52628191081188,3.5744338110873533,0.5282088219663479,-0.410120458768786,2.851132377825293,-11.473718089188122
127.5,18.579936073948875,3.5337504595286227,0.5448564546083023,-0.40355656146529406,2.932499080942756,-11.420063926051125
127.6,18.635249656602763,3.493720506819514,0.5613978881607886,-0.3970526132961103,3.0125589863609714,-11.364750343397233
127.7,18.692212225255556,3.454337928109345,0.5778368695261669,-0.390609201933109,3.091324143781311,-11.307787774744442
127.8,18.750813726490357,3.415596638775403,0.5941770458789528,-0.38422682824757937,3.1688067224491947,-11.249186273509643
127.9,18.81104446261469,3.37749051034311,0.6104219630190006,-0.37790591148169883,3.245018979313781,-11.188955537385311
128.0,18.872895073675583,3.340013384891539,0.6265750642129577,-0.3716467938901613,3.319973230216923,-11.127104926324416
128.1,18.93635653745961,3.3031590750533817,0.6426396948428383,-0.3654497430644531,3.3936818498932375,-11.06364346254039
128.2,19.001420169492867,3.266921364014966,0.6586191069824643,-0.3593149542210785,3.466157271970068,-10.998579830507131
128.3,19.068077614180446,3.2312940119253737,0.6745164611454539,-0.3532425534413166,3.537411976149254,-10.93192238581955
128.4,19.136320815805636,3.1962707794258556,0.6903348205949975,-0.3472326033349735,3.607458441148289,-10.86367918419436
128.5,19.20614203714479,3.161845413671006,0.7060771614252757,-0.3412851029567,3.6763091726579877,-10.793857962855206
128.6,19.27753382030927,3.128011672782357,0.7217463657832457,-0.3353999937108664,3.7439766544352855,-10.722466179690727
128.7,19.350488983171754,3.094763328262696,0.7373452245357504,-0.32957716158809625,3.8104733434746074,-10.649511016828244
128.8,19.425000619366276,3.0620941649960605,0.752876440904501,-0.3238164389827547,3.8758116700078795,-10.57499938063372
128.9,19.501062098288116,3.0299979812477735,0.7683426340288024,-0.3181176064743273,3.9400040375044534,-10.498937901711878
129.0,19.578667051622183,2.9984685963033475,0.7837463389268551,-0.31248039577332254,4.003062807393305,-10.421332948377815
129.1,19.657809349964015,2.967499865854041,0.799090002816351,-0.3069044936661869,4.065000268291918,-10.342190650035981
129.2,19.738483121894387,2.9370856701621024,0.8143759936283883,-0.3013895417681055,4.125828659675795,-10.261516878105613
129.3,19.820682713938478,2.9072199341181584,0.8296065935179848,-0.29593514129751597,4.185560131763682,-10.179317286061519
129.4,19.904402688657978,2.87789662825978,0.844784001161524,-0.29054085462579704,4.24420674348044,-10.095597311342022
129.5,19.989637824651243,2.8491097687714313,0.8599103344567893,-0.2852062066272618,4.301780462457138,-10.010362175348758
129.6,20.076383116553185,2.8208534174845026,0.8749876331541742,-0.27993068599477855,4.358293165030995,-9.923616883446815
129.7,20.16463377039201,2.7931216837784727,0.8900178604485294,-0.27471374683820593,4.413756632443054,-9.835366229607988
129.8,20.254385164762493,2.7659087415833,0.9050028968240154,-0.26955481264887315,4.4681825168334,-9.745614835237507
129.9,20.34563288646197,2.7392088154235066,0.9199445494868563,-0.2644532750473816,4.521582369152986,-9.654367113538028
130.0,20.43837268976771,2.7130161949106664,0.9348445468775775,-0.25940849742360317,4.573967610178667,-9.56162731023229
130.1,20.53260048570245,2.687325238920357,0.9497045384523137,-0.2544198166171414,4.625349522159287,-9.467399514297552
130.2,20.62831234203438,2.6621303755921506,0.9645260965447944,-0.24948654384832336,4.675739248815698,-9.37168765796562
130.3,20.725504483277216,2.6374261023296097,0.9793107181648282,-0.24460796561743614,4.725147795340781,-9.274495516722785
130.4,20.82417329069007,2.61320698580031,0.9940598267340566,-0.23978334457261774,4.77358602839938,-9.175826709309927
130.5,20.92431529298099,2.589467664549872,1.008774772217686,-0.23501192082475508,4.821064670900257,-9.075684707019011
130.6,21.025927124696302,2.566202861461309,1.0234568254241783,-0.2302929149156666,4.867594277077383,-8.974072875303696
130.7,21.129005577368,2.543407369492717,1.0381071878261903,-0.22562552589251017,4.913185261014566,-8.870994422631998
130.8,21.233547546105385,2.5210760653933804,1.0527269845729659,-0.22100893459922777,4.957847869213239,-8.766452453894614
130.9,21.33955002090495,2.4992039120594036,1.0673172642138355,-0.21644230467949122,5.001592175881193,-8.660449979095047
131.0,21.447010086650582,2.4777859585336737,1.0818789997604008,-0.2119247831077733,5.0444280829326535,-8.552989913349418
131.1,21.55592492311342,2.4568173400058857,1.0964130896919402,-0.20745550069206486,5.086365319988229,-8.44407507688658
131.2,21.666291804951904,2.4362932778125366,1.1109203589046068,-0.2030335725484692,5.127413444374927,-8.333708195048095
131.3,21.778108101711794,2.4162090794369186,1.1254015596048845,-0.19865809854792804,5.167581841126164,-8.221891898288206
131.4,21.891371242828946,2.39656014482808,1.1398573675589065,-0.19432816508642992,5.2068797103438405,-8.108628757171052
131.5,22.006078710882203,2.377341967849889,1.1542883817444554,-0.19004284568308416,5.245316064300222,-7.993921289117793
131.6,22.12222808056994,2.3585501289553723,1.1686951302128261,-0.1858011997645278,5.282899742089255,-7.87777191943006
131.7,22.239816953873454,2.3401803066233744,1.1830780622200796,-0.18160227540337925,5.319639386753252,-7.760183046126542
131.8,22.358842959154803,2.3222282775196597,1.197437548468068,-0.1774451095321916,5.355543444960682,-7.641157040845196
131.9,22.479303751156674,2.3046899164969346,1.2117738814124175,-0.17332872809745525,5.390620167006131,-7.520696248843323
132.0,22.60119701100259,2.287561196594815,1.2260872755209744,-0.16925214618880202,5.424877606810371,-7.398802988997407
132.1,22.72452044619678,2.2708381890398464,1.240377867482869,-0.16521436814354928,5.458323621920307,-7.275479553803217
132.2,22.849271790624197,2.2545170632455016,1.2546457163684928,-0.16121438762668694,5.490965873508997,-7.150728209375801
132.3,22.975448795209942,2.2385940878772552,1.2688908027353227,-0.15725118797034066,5.52281182424549,-7.024551204790054
132.4,23.103049152814762,2.223065639040944,1.2831130207075467,-0.15332374442531838,5.553868721918113,-6.896950847185241
132.5,23.23207059085143,2.2079281895362444,1.2973121879084066,-0.14943102127250507,5.584143620927512,-6.767929409148571
132.6,23.362510806618364,2.1931783169967476,1.3114880380282847,-0.1455719737822483,5.613643366006506,-6.637489193381632
132.7,23.49436744693702,2.1788127062868994,1.3256402183025084,-0.14174554869047296,5.642374587426201,-6.505632553062977
132.8,23.627638108151924,2.164828149501995,1.3397682891597253,-0.13795068402286492,5.67034370099601,-6.372361891848071
132.9,23.76232033613053,2.151221545968198,1.3538717238274078,-0.13418630889763672,5.697556908063605,-6.237679663869471
133.0,23.898411626263425,2.1379899022425124,1.3679499078946176,-0.13045134330689112,5.724020195514977,-6.1015883737365755
133.1,24.035909423464204,2.125130332112802,1.3820021388320265,-0.12674469787664344,5.7497393357743976,-5.964090576535794
133.2,24.174811121684723,2.112640056642662,1.3960276254196389,-0.12306527361838182,5.774719886714676,-5.825188878315273
133.3,24.315113992040988,2.100516410396461,1.4100254799852452,-0.11941196350951133,5.79896717920708,-5.684886007959013
133.4,24.45681522706704,2.0887568364911373,1.4239947226199676,-0.11578365090397291,5.822486327017726,-5.543184772932959
133.5,24.599911933960204,2.077358888596561,1.4379342791019236,-0.11217920943191984,5.845282222806879,-5.400088066039796
133.6,24.744401084166714,2.0663202359287283,1.4518429746936627,-0.10859750391711398,5.867359528142544,-5.255598915833283
133.7,24.89027951338177,2.055638663249756,1.4657195332021593,-0.1050373899069178,5.888722673500489,-5.109720486618224
133.8,25.037543921549556,2.0453120708678814,1.4795625760023547,-0.10149771318406386,5.909375858264238,-4.962456078450446
133.9,25.18619087286309,2.035338474637471,1.4933706210242819,-0.09797730926022774,5.929323050725058,-4.81380912713691
134.0,25.336216795764468,2.025716005959005,1.5071420817038979,-0.09447500285142696,5.948567988081991,-4.663783204235534
134.1,25.48761797703729,2.0164429123355454,1.5208752652614717,-0.09098960747953488,5.96711417532891,-4.512382022962711
134.2,25.640390478570172,2.007517564552164,1.5345683629029032,-0.08751992688859223,5.984964870895671,-4.359609521429822
134.3,25.794530216754623,1.998938448641891,1.548219457376945,-0.08406475244330869,6.002123102716219,-4.20546978324538
134.4,25.95003290429845,1.9907041729038368,1.5618265146382695,-0.08062286397536311,6.0185916541923286,-4.049967095701552
134.5,26.10689402192061,1.9828134707675396,1.5753873792607664,-0.0771930297646144,6.034373058464921,-3.8931059780793835
134.6,26.26510881835103,1.9752652007929727,1.5888997729565149,-0.07377400579859761,6.049469598414055,-3.734891181648972
134.7,26.424672310330674,1.968058346670545,1.6023612930654612,-0.07036453501736017,6.06388330665891,-3.575327689669318
134.8,26.58557928261154,1.9611920172210964,1.615769411016028,-0.06696334654376568,6.077615965557808,-3.4144207173884555
134.9,26.747824287938514,1.9546654463978395,1.6291214707547654,-0.06356915489980874,6.090669107204322,-3.252175712061485
135.0,26.911401580529827,1.9484780000258533,1.6424146794625163,-0.06018066071252259,6.103043999948295,-3.0885984194701757
135.1,27.07630513215183,1.942629173048604,1.6556461082535077,-0.05679654943374346,6.114741653902793,-2.923694867848174
135.2,27.242528634772068,1.937118590543722,1.6688126900404738,-0.053415490444750025,6.125762818912556,-2.757471365227931
135.3,27.410065437743544,1.9319460148427658,1.681911209993793,-0.05003613756254899,6.136107970314468,-2.5899345622564534
135.4,27.57890854780454,1.9271113455312292,1.6949383035836076,-0.04665712806094546,6.145777308937542,-2.4210914521954576
135.5,27.749050629078894,1.9226146194485316,1.7078904546021982,-0.04327708168171385,6.154770761102936,-2.2509493709211013
135.6,27.920484003075796,1.9184560106880246,1.7207639931671879,-0.039894599636211336,6.163087978623952,-2.079515996924201
135.7,28.093200646678483,1.9146358308339524,1.7335550934490846,-0.03650826364080384,6.170728338332095,-1.9067993533215162
135.8,28.267192106634578,1.9111545385872866,1.7462597609091899,-0.03311663669905185,6.177690922825427,-1.7328078933654134
135.9,28.44244954957588,1.9080127331773147,1.758873836890705,-0.029718260919752715,6.1839745336453715,-1.557550450424114
136.0,28.618963716321584,1.9052111609649598,1.7713929898804166,-0.026311657413616962,6.189577678070082,-1.38103628367842
136.1,28.796724877294672,1.9027507209289278,1.7838127073161787,-0.02289532607203404,6.194498558142144,-1.2032751227053264
136.2,28.97572283252197,1.9006324646657047,1.7961282931992657,-0.01946774437324572,6.198735070668591,-1.0242771674780284
136.3,29.1559469116342,1.898857596389557,1.8083348657016753,-0.01602736618599465,6.202284807220887,-0.8440530883658
136.4,29.337385973865754,1.8974274729325347,1.820427354769806,-0.012572620571375537,6.205145054134932,-0.6626140261342454
136.5,29.520028370125893,1.896343608467801,1.8324004945830614,-0.009101911325576362,6.207312783064398,-0.4799716298741072
136.6,29.70386188195079,1.8956076814259233,1.844248813166267,-0.005613616913371033,6.208784637148153,-0.29613811804921214
136.7,29.888873774225523,1.895221528345585,1.855966636724233,-0.0021060881545157395,6.209556943308829,-0.11112622577447336
136.8,30.075050698095993,1.8951871568086822,1.867548073341569,0.0014223511914106535,6.209625686382636,0.07505069809600018
136.9,30.26237868692368,1.8955067459610313,1.8789870096945445,0.004973405710602341,6.208986508077937,0.26237868692368066
137.0,30.450843156285938,1.896182646512369,1.8902771083362073,0.008548809692482728,6.207634706975263,0.450843156285945
137.1,30.6404289039758,1.8972173807363528,1.9014118050007922,0.012150328477488204,6.205565238527296,0.6404289039758
137.2,30.831120076939996,1.8986136467956949,1.9123843012125,0.015779759202041554,6.202772706408612,0.8311200769399913
137.3,31.02290009293904,1.9003743284698131,1.9231875506678018,0.019438930772107343,6.199251343060375,1.0229000929390382
137.4,31.215751694938557,1.9025024882838022,1.9338142640284572,0.023129706247558612,6.194995023432395,1.2157516949385605
137.5,31.409656845820884,1.9050013820028804,1.944256890591588,0.026853982394386078,6.189997235994239,1.4096568458208854
137.6,31.60459672180234,1.9078744595149313,1.9545076144043143,0.030613691033480772,6.184251080970139,1.6045967218023438
137.7,31.80055171243332,1.9111253648305027,1.9645583513786242,0.03441080048320322,6.177749270338994,1.8005517124333237
137.8,31.997501420598326,1.9147579360828082,1.9744007464616011,0.038247316974273304,6.170484127834384,1.997501420598327
137.9,32.1954245944131,1.9187762145634508,1.9840261608506904,0.04212528492627454,6.162447570873099,2.195424594413093
138.0,32.3942990963582,1.9231844483817426,1.9934256648689637,0.04604678786890559,6.153631103236515,2.3942990963582047
138.1,32.59410189791777,1.927987093690695,2.0025900339992804,0.050013949789039835,6.144025812618612,2.5941018979177626
138.2,32.794808992355584,1.9331888266390898,2.0115097329198592,0.05402893516612273,6.13362234672182,2.7948089923555863
138.3,32.996395394524285,1.9387945433972344,2.0201749125988018,0.05809395040764298,6.12241091320553,2.9963953945242907
138.4,33.19883514086507,1.944809360156956,2.028575407521266,0.062211245235533896,6.110381279686089,3.1988351408650737
138.5,33.4021012725535,1.951238615355385,2.0367007305149976,0.06638311376356099,6.09752276928923,3.4021012725535074
138.6,33.60616572252612,1.9580878843939975,2.0445400534083076,0.07061189410395319,6.083824231212006,3.6061657225261183
138.7,33.81099936724561,1.965362972787902,2.052082212137767,0.07489997045702645,6.069274054424197,3.8109993672456097
138.8,34.016571910251756,1.9730699318956315,2.0593156865795104,0.07924977265414346,6.053860136208739,4.016571910251759
138.9,34.22285186167604,1.9812150616493995,2.066228594948629,0.08366377711466777,6.037569876701202,4.22285186167604
139.0,34.429806538242026,1.9898049105551134,2.072808691439072,0.08814450802603135,6.020390178889774,4.429806538242028
139.1,34.63740205887654,1.9988462762453536,2.0790433634036836,0.09269453836837904,6.002307447509293,4.637402058876538
139.2,34.84560323001989,2.0083462199219806,2.0849196124437572,0.0973164893025219,5.98330756015604,4.845603230019893
139.3,35.05437357090583,2.0183120631804847,2.0904240561826954,0.10201303149979868,5.963375873639032,5.054373570905834
